Platform,Video ID,Video URL,Title,Description,Upload Date,Views,Likes,Comments,Engagement Rate (%),Like-to-View Ratio (%),Comment-to-View Ratio (%),Duration (sec),Transcript,Hook Type,CTA Type,Script Framework Type,Title Sentiment
YouTube,Uxi0CGhJVxM,https://www.youtube.com/watch?v=Uxi0CGhJVxM,AINDA BEM QUE ELE NÃO VIU! 😝 #shorts,,2025-07-05T03:01:36Z,330283,5197,35,1.58,1.57,0.01,44,N/A,general,none,general,0.0
YouTube,p0kbtEgYbLo,https://www.youtube.com/watch?v=p0kbtEgYbLo,ОТЛИЧИЯ ЛАВЫ В НЕЗЕРЕ И В ОБЫЧНОМ МИРЕ #shorts,"Приятного просмотра)

#minecraft #майнкарфт #майнкрафтвыживание",2025-07-09T14:01:23Z,342738,7025,163,2.1,2.05,0.05,16,N/A,general,none,general,0.0
YouTube,Mbxf26UHE9M,https://www.youtube.com/watch?v=Mbxf26UHE9M,これ楽しい #noa #shorts,,2025-07-06T08:30:13Z,319957,4049,46,1.28,1.27,0.01,15,N/A,general,none,general,0.0
YouTube,2JArk-h9YZM,https://www.youtube.com/watch?v=2JArk-h9YZM,"Peranbu (பேரன்பு) - Mon-Sat, 6.30 PM - Zee Tamil #shorts #youtubeshorts","Watch Full Episodes From Here: https://www.youtube.com/watch?v=NItHQ8J2mR4&list=PLjRBtkHHXJjRO8nvKyJekcjH3cyVtZOmX
Follow the ZEE Tamil Channel on Whatsapp: https://whatsapp.com/channel/0029Va4uazXKwqSNHfgWFs0v

Karthik regrets marrying Vanathi, a simple girl chosen by his mother, Raja Rajeshwari. But, Raja Rajeshwari is determined to prove that Vanathi is a good woman and the right choice for her son.

Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

Webisode Playlist: https://www.youtube.com/watch?v=mWoxAvyxrJM&list=PLjRBtkHHXJjS_-WjfiU_8m5WLUNdWAgDW
Best Scene Playlist: https://www.youtube.com/playlist?list=PLjRBtkHHXJjRRDvEHaH4l6qGX97IwBcJF

Connect with Zee Tamil on Social Media 
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter #ZeeTamil",2023-09-24T09:00:01Z,139008,6420,12,4.63,4.62,0.01,58,N/A,general,none,general,0.0
YouTube,6Ze1vTwHvdc,https://www.youtube.com/watch?v=6Ze1vTwHvdc,இதயம் (Idhayam) - Mon-Sat 1.30PM - Zee Tamil #shorts youtubeshorts,"Watch Full Episodes From Here: https://www.youtube.com/watch?v=zq2oRkLqW0s&list=PLjRBtkHHXJjTlbP4gJsoxes3tVAxMDKXC
Follow the ZEE Tamil Channel on Whatsapp: https://whatsapp.com/channel/0029Va4uazXKwqSNHfgWFs0v

Bharathi donates Vasu’s heart after his sudden death, giving Aadhi a new lease of life. When Aadhi goes to thank her, he feels an instant connection with her. Will this be the beginning of a new bond?

Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

Quick Recap Playlist: https://www.youtube.com/watch?v=6XnBX18AuTQ&list=PLjRBtkHHXJjQUw_SXqH6NqO3nLj6k4NyR
Webisode Playlist: https://www.youtube.com/watch?v=QI3dG0xTrxc&list=PLjRBtkHHXJjTP1S4GFTgKgGEWJn6K5Ofp
Best Scene Playlist: https://www.youtube.com/watch?v=Wj49bZP7Yk0&list=PLjRBtkHHXJjQt9TmsW2yuAqzQCIlTNeEE

Connect with Zee Tamil on Social Media 
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter #ZeeTamil",2023-09-23T07:30:01Z,106597,4533,6,4.26,4.25,0.01,53,N/A,general,none,general,0.0
YouTube,xA5lO8FOfmw,https://www.youtube.com/watch?v=xA5lO8FOfmw,Mother’s Lullaby 😳😫 #shorts #trendingshorts #thebnbrothers,Mother’s Lullaby 😳😫 #shorts #trendingshorts #thebnbrothers,2025-07-10T01:35:02Z,244273,0,1,0.0,0.0,0.0,25,N/A,general,none,general,0.0
YouTube,UKoMONbkzWs,https://www.youtube.com/watch?v=UKoMONbkzWs,Dieses Feuerwehrauto braucht 2 Fahrer 🤯 #shorts,"Hast du jemals ein Feuerwehrauto gesehen das so auf der Straße driftet. Bei diesem Fahrzeug können die Hinterreifen manuell gesteuert werden weshalb sie auch die Spur sehr ungewöhnlich wechseln. Weil zuerst wechselt der hintere Teil auf die andere Spur und der Grund warum dieses Fahrzeug so gebaut wurde ist damit es durch enge Gassen fahren kann. Sowohl im vorderen Teil des Fahrzeugs sitzt ein Fahrer als auch im hinteren Teil also braucht es viel Kommunikation und Teamwork aber dann stellt sich die Frage.

#shorts",2025-07-06T13:01:02Z,196220,3853,9,1.97,1.96,0.0,20,N/A,general,none,general,0.0
YouTube,gESWwTH-NXU,https://www.youtube.com/watch?v=gESWwTH-NXU,Ecco il mio nuovo kit completo! 🤍#newmartina #shortsyoutube #shorts #estate2025,"Dopo una settimana al mare, il mio smartphone chiedeva aiuto! 😅
Sentivo il bisogno urgente di un bel restyling completo e ovviamente, anche di una pulizia profonda. 

Chi mi segue lo sa: per me pulizia, protezione e stile vanno sempre di pari passo. 📱💎

Così ho deciso di dare un tocco tutto nuovo al mio kit, qualcosa che si facesse notare ma, sempre con quel tocco di semplicità!

Ecco i prodotti ARMOV utilizzati del mio nuovo kit completo:
▫️ Pellicola Revolution Lucida Privacy – 19,99€
▫️ Back Skin Glitter Silver – 9,99€
▫️ Cerchietti Copri Fotocamera Glitter Argento – 9,99€
▫️ Laccetto Corto Diamond Bianco – 7,99€
▫️ Cover Marty Bouncy Bianca – 19,99€
▫️ Anello Universale Magnetico Stand Silver – 14,99€

Il risultato finale? Esattamente come lo desideravo. Alla fine del video si sente anche Kekka che lo conferma. 😍

Martinizzare il proprio cellulare vuol dire esprimere la propria personalità, proteggere e brillare allo stesso tempo.✨

Vi piace il mio nuovo kit? Scrivetemi nei commenti come lo avreste composto voi, voglio leggere tutte le vostre idee! 💭",2025-06-26T12:15:24Z,149706,5040,120,3.45,3.37,0.08,179,N/A,general,none,general,0.0
YouTube,az4To0y5DWM,https://www.youtube.com/watch?v=az4To0y5DWM,"Karthigai Deepam (கார்த்திகை தீபம்) - Mon-Sat, 9:00PM - Zee Tamil #shorts #youtubeshorts","Watch Full Episodes From Here: https://www.youtube.com/watch?v=5PgHkiHQtYg&list=PLjRBtkHHXJjRw_ST166PxqLfp5Iy6dMbs
Follow the ZEE Tamil Channel on Whatsapp: https://whatsapp.com/channel/0029Va4uazXKwqSNHfgWFs0v

Deepa, a talented singer, faces discrimination as she's dusky. But meeting Karthikeyan, a successful businessman, changes her life drastically. Will Deepa be able to stand tall against societal norms?

Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

Webisode Playlist: https://www.youtube.com/watch?v=ktg_cl79454&list=PLjRBtkHHXJjSnbmTPwUlXHYJAXFtGGu0G
Best Scene Playlist: https://www.youtube.com/watch?v=_F3tKfdySIU&list=PLjRBtkHHXJjQQohkuYcKIfxa7loTYdIgu

Connect with Zee Tamil on Social Media 
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter #ZeeTamil",2023-09-22T16:00:10Z,87602,2416,16,2.78,2.76,0.02,51,N/A,general,none,general,0.0
YouTube,1MB-10pC-Cw,https://www.youtube.com/watch?v=1MB-10pC-Cw,"Seetha Raman(சீதா ராமன்) - Mon-Fri, 7:30PM - Zee Tamil #shorts #youtubeshorts","Watch Full Episodes From Here: https://www.youtube.com/watch?v=Vr5zXCGTFlQ&list=PLjRBtkHHXJjTJ0XhYgJEIjfoeQqrPQP9G
Follow the ZEE Tamil Channel on Whatsapp: https://whatsapp.com/channel/0029Va4uazXKwqSNHfgWFs0v

Circumstances separate sisters Janaki and Sandhya. Fate brings Sandhya's daughter, Maya, to Janaki's house, but when Maya’s modern attitude influences Janaki's daughter, it worries her.

Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

Webisode Playlist: https://www.youtube.com/watch?v=ho8zpUnAxFo&list=PLjRBtkHHXJjRNLBZIYYRzrrOwPCPhd5Ym
Best Scene Playlist: https://www.youtube.com/watch?v=EAoJ9GeHA6A&list=PLjRBtkHHXJjTTGoorRDPnapioHoAQ3HUu

Connect with Zee Tamil on Social Media 
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter #ZeeTamil",2023-09-24T09:30:00Z,56117,2240,0,3.99,3.99,0.0,59,N/A,general,none,general,0.0
YouTube,TkDG47Aqws0,https://www.youtube.com/watch?v=TkDG47Aqws0,Reforma inteligente para un cuarto pequeño #shorts,,2025-07-08T17:00:46Z,91971,4519,31,4.95,4.91,0.03,100,N/A,general,none,general,0.0
YouTube,dF-mQLvDUmQ,https://www.youtube.com/watch?v=dF-mQLvDUmQ,"Meenakshi Ponnunga (மீனாட்சி பொண்ணுங்க)- Mon-Sat, 9:30 PM - Zee Tamil #shorts #youtubeshorts","Watch Full Episodes From Here: https://www.youtube.com/watch?v=mvWyfXpvErg&list=PLjRBtkHHXJjScpfyr0jSBQHqXLgqAaEX9
Follow the ZEE Tamil Channel on Whatsapp: https://whatsapp.com/channel/0029Va4uazXKwqSNHfgWFs0v

Meenakshi, abandoned by her husband, braves all stigma and hardships to bring up her three children. One of her daughters, Sakthi, vows to become an IAS officer and restore her mother's lost pride.

Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

Quick Recap Playlist: https://www.youtube.com/playlist?list=PLjRBtkHHXJjS87fCSmL7n6XyUnvT1XBVR
Webisode Playlist: https://www.youtube.com/watch?v=tU7Rxyg5YHw&list=PLjRBtkHHXJjRuZb8J43hSO9rHzva4cjrv
Best Scene Playlist: https://www.youtube.com/watch?v=pKPcatoR_kQ&list=PLjRBtkHHXJjTBDufVYCC4xFkORSMintl8

Connect with Zee Tamil on Social Media 
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter #ZeeTamil",2023-09-22T16:30:08Z,43041,2170,1,5.04,5.04,0.0,56,N/A,general,none,general,0.0
YouTube,9OsFJPyOaoo,https://www.youtube.com/watch?v=9OsFJPyOaoo,"Amuthavum Annalakshmiyum (அமுதாவும் அன்னலட்சுமியும்) - Mon-Fri, 7 PM - Zee Tamil #shorts","Watch Full Episodes From Here: https://www.youtube.com/watch?v=NDJGxlggdNU&list=PLjRBtkHHXJjQoQVGhboK_8E377FgPV2j9
Follow the ZEE Tamil Channel on Whatsapp: https://whatsapp.com/channel/0029Va4uazXKwqSNHfgWFs0v

Amudha is a straightforward, but uneducated girl who wants to get educated. She always wishes for a teacher to be her life partner as her husband would make her dream come true of getting educated. She meets Senthil, who says he is a schoolteacher, and quickly decides to marry him. Senthil’s mother is caring, very happy, and proud of his son. Senthil and Amudha eventually get married.But Amudha soon finds out that Senthil is not a teacher but a peon in a school. Senthil’s mother, Annalakshmi, too gets hospitalised when she learns the truth. She wants to meet Amudha and tell her she too was unaware about her son’s job, but Amudha refuses to meet her mother-in-law.

Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

Quick Recap Playlist: https://www.youtube.com/playlist?list=PLjRBtkHHXJjSemI1ge45sY_ajk6XBiBz0
Webisode Playlist: https://www.youtube.com/watch?v=bunH5Nf9WLg&list=PLjRBtkHHXJjSMwqWUjmyczwLrBc7FaVPM

Connect with Zee Tamil on Social Media 
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter #ZeeTamil",2023-09-23T07:00:05Z,38877,1083,1,2.79,2.79,0.0,53,N/A,general,none,general,0.0
YouTube,eBlWJZnu3Jo,https://www.youtube.com/watch?v=eBlWJZnu3Jo,"Meenakshi Ponnunga (மீனாட்சி பொண்ணுங்க)- Mon-Sat, 9:30 PM - Zee Tamil #shorts youtubeshorts","Watch Full Episodes From Here: https://www.youtube.com/watch?v=mvWyfXpvErg&list=PLjRBtkHHXJjScpfyr0jSBQHqXLgqAaEX9
Follow the ZEE Tamil Channel on Whatsapp: https://whatsapp.com/channel/0029Va4uazXKwqSNHfgWFs0v

Meenakshi, abandoned by her husband, braves all stigma and hardships to bring up her three children. One of her daughters, Sakthi, vows to become an IAS officer and restore her mother's lost pride.

Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

Quick Recap Playlist: https://www.youtube.com/playlist?list=PLjRBtkHHXJjS87fCSmL7n6XyUnvT1XBVR
Webisode Playlist: https://www.youtube.com/watch?v=tU7Rxyg5YHw&list=PLjRBtkHHXJjRuZb8J43hSO9rHzva4cjrv
Best Scene Playlist: https://www.youtube.com/watch?v=pKPcatoR_kQ&list=PLjRBtkHHXJjTBDufVYCC4xFkORSMintl8

Connect with Zee Tamil on Social Media 
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter #ZeeTamil",2023-09-23T06:30:12Z,33941,1862,2,5.49,5.49,0.01,54,N/A,general,none,general,0.0
YouTube,TrqJ4wydras,https://www.youtube.com/watch?v=TrqJ4wydras,윤석열 주머니에 손넣고 건들건들  #shorts,,2025-07-09T13:35:01Z,31032,572,24,1.92,1.84,0.08,21,N/A,general,none,general,0.0
YouTube,MKud1H1dWzg,https://www.youtube.com/watch?v=MKud1H1dWzg,🔴 ZERANDO APENAS com 3 CORAÇÕES!! Zelda: Ocarina of Time #shorts #zelda #nintendo,"Hoje trago Para vocês The Legend of Zelda: Ocarina of Time até zerar, tá muito legal só vem!

💲💲 Doação via PIX com alerta na LIVE 💲💲
► PIX: https://livepix.gg/utopianerdoficial

Valores de Alertas:

- Obrigado amigo  R$ 1,00 até R$ 4,00
- Jutsu da Aldeia  R$ 5,00 até R$ 6,00
- Voz Sex  R$ 7,00 até R$ 8,00
- Grito Estourado R$ 9,00
- Sai da Frente Satanás R$ 10,00 até R$ 14,00
- Eu sou Ricaaa R$ 15,00

❤️💔❤️ ZERANDO ZELDA: OCARINA OF TIME SÓ COM 3 CORAÇÕES! | O Desafio Supremo no N64 ⚔️

Vocês acham que conhecem The Legend of Zelda: Ocarina of Time? Acharam o Templo da Água difícil? Pensem de novo! Sejam bem-vindos ao que foi, sem dúvida, um dos desafios mais insanos e gratificantes que já enfrentei: zerar esta obra-prima do Nintendo 64 com a limitação de ter APENAS OS 3 CORAÇÕES INICIAIS!

Neste vídeo. Cada chefe vira uma ameaça de um só golpe, cada erro é fatal e cada vitória é uma explosão de alívio e alegria. Esqueça os Heart Containers e os Pieces of Heart. Aqui é pura habilidade, estratégia, suor e algumas lágrimas.

Prepare-se para ver as batalhas contra chefes como Phantom Ganon, Bongo Bongo e o próprio Ganondorf de uma forma que você nunca viu: no limite absoluto da sobrevivência! Será que a Triforce da Coragem foi o suficiente?

NESTE SUPER VÍDEO DE DESTAQUES, VOCÊ VERÁ:
✅ As batalhas mais tensas e emocionantes contra todos os chefes!
✅ Estratégias e truques que usei para sobreviver sem upgrades de vida.
✅ Os momentos de pura frustração (sim, eles foram muitos).
✅ A glória da superação e a batalha final contra Ganon no limite!
✅ A prova de que Ocarina of Time é uma obra-prima de design de combate.

Se você é fã de Zelda ou simplesmente ama ver desafios que parecem impossíveis, este vídeo é para você!

🟢 COMPRE COM NOSSO LINK DE AFILIADO AMAZON E NOS AJUDE !
► Amazon: https://amzn.to/3FyN0iF
------------------------------------------------------------------------------------
🌐 SIGA NOSSAS REDES SOCIAIS PARA ACOMPANHAR TUDO EM PRIMEIRA MÃO!
📲 Instagram: @utopianerdy ► https://www.instagram.com/utopianerdy/
📲 TikTok: @utopianerd ► https://www.tiktok.com/@utopianerd_oficial
📲 Facebook ► https://www.facebook.com/utopianerdof
📲 Twitter ► https://twitter.com/UtopiaNerdOf
📲 Telegram (Grupo de promoções) ► https://tr.ee/lAQhPX0dRR
📲 Aproveitem e nos sigam no LINKTREE ► https://linktr.ee/utopianerd
------------------------------------------------------------------------------------
💸 Gostou do conteúdo? Deixe um agrado! 💸
► Chave PIX: utopianerdoficial@gmail.com
------------------------------------------------------------------------------------
📫 Contato profissional: utopianerdoficial@gmail.com
------------------------------------------------------------------------------------
00:00 Inscreva-se
40:30 Nos siga no instagram: @utopianerdy


#utopianerd #aovivo #nintendo #Zelda #OcarinaOfTime #3HeartChallenge #Desafio #N64 #Retrogaming #Nintendo64 #LegendOfZelda #GamerBrasil #Nintendo #ChallengeRun #ZeldaOOT #JogoDificil #3ds #aovivo #shorts #gameplay #jogos #n64 #jogosantigos #retrogaming #games #nostalgia #videogames #zeldaocarinaoftime",2025-07-13T20:10:03Z,156,14,0,8.97,8.97,0.0,0,N/A,general,none,general,0.0
